"Country 2-digit ISO,""Country"",""Country appear"",""Region Code"",""Region name"",""NUTS name short"",""NUTS Name"",""Index"",""Component"",""CODE1"",""Component + code 1"",""Value"",""National value"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""89,5"",""89,9"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""72,8"",""68,3"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""80,1"",""78,6"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""75,6"",""80,8"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""66,8"",""70,4"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""FOUNDATION SUB-INDEX"",""Environmental Quality"",""24"",""24. Environmental Quality"",""54,4"",""47,9"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""OPPORTUNITY SUB-INDEX"",""Personal Rights"",""31"",""31. Personal Rights"",""58,6"",""56,7"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""OPPORTUNITY SUB-INDEX"",""Personal Freedom and Choice"",""32"",""32. Personal Freedom and Choice"",""76,9"",""78,2"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""OPPORTUNITY SUB-INDEX"",""Tolerance Inclusion"",""33"",""33. Tolerance Inclusion"",""68,8"",""68,7"""
"DE,""Germany"",""0"",""DEG0"",""ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""DEG0 - ThÃ¼ringen"",""OPPORTUNITY SUB-INDEX"",""Advanced Education"",""34"",""34. Advanced Education"",""46,4"",""49,7"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""EU_SPI"",""EU SOCIAL PROGRESS INDEX"",""1"",""1. EU SOCIAL PROGRESS INDEX"",""81,7"",""81,7"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""BASIC SUB-INDEX"",""BASIC SUB-INDEX"",""10"",""10. BASIC SUB-INDEX"",""88,4"",""88,4"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""FOUNDATION SUB-INDEX"",""FOUNDATION SUB-INDEX"",""20"",""20. FOUNDATION SUB-INDEX"",""77,9"",""77,9"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""OPPORTUNITY SUB-INDEX"",""OPPORTUNITY SUB-INDEX"",""30"",""30. OPPORTUNITY SUB-INDEX"",""78,9"",""78,9"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""BASIC SUB-INDEX"",""Nutrition and Care"",""11"",""11. Nutrition and Care"",""86"",""86"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""BASIC SUB-INDEX"",""Water and Sanitation"",""12"",""12. Water and Sanitation"",""98,3"",""98,3"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""89,9"",""89,9"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""79,7"",""79,7"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""78,5"",""78,5"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""93,2"",""93,2"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""73,1"",""73,1"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""FOUNDATION SUB-INDEX"",""Environmental Quality"",""24"",""24. Environmental Quality"",""67,8"",""67,8"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""OPPORTUNITY SUB-INDEX"",""Personal Rights"",""31"",""31. Personal Rights"",""63,2"",""63,2"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""OPPORTUNITY SUB-INDEX"",""Personal Freedom and Choice"",""32"",""32. Personal Freedom and Choice"",""80,5"",""80,5"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""OPPORTUNITY SUB-INDEX"",""Tolerance Inclusion"",""33"",""33. Tolerance Inclusion"",""79,7"",""79,7"""
"DK,""Denmark"",""1"",""DK"",""Denmark"",""DK - Denmark"",""DK - Denmark"",""OPPORTUNITY SUB-INDEX"",""Advanced Education"",""34"",""34. Advanced Education"",""94"",""94"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""EU_SPI"",""EU SOCIAL PROGRESS INDEX"",""1"",""1. EU SOCIAL PROGRESS INDEX"",""81,8"",""81,7"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""BASIC SUB-INDEX"",""BASIC SUB-INDEX"",""10"",""10. BASIC SUB-INDEX"",""86,7"",""88,4"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""FOUNDATION SUB-INDEX"",""FOUNDATION SUB-INDEX"",""20"",""20. FOUNDATION SUB-INDEX"",""76,8"",""77,9"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""OPPORTUNITY SUB-INDEX"",""OPPORTUNITY SUB-INDEX"",""30"",""30. OPPORTUNITY SUB-INDEX"",""82"",""78,9"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""BASIC SUB-INDEX"",""Nutrition and Care"",""11"",""11. Nutrition and Care"",""87,1"",""86"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""BASIC SUB-INDEX"",""Water and Sanitation"",""12"",""12. Water and Sanitation"",""97,8"",""98,3"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""87,5"",""89,9"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""75,2"",""79,7"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""75"",""78,5"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""94,1"",""93,2"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""74,9"",""73,1"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""FOUNDATION SUB-INDEX"",""Environmental Quality"",""24"",""24. Environmental Quality"",""64,6"",""67,8"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""OPPORTUNITY SUB-INDEX"",""Personal Rights"",""31"",""31. Personal Rights"",""66,3"",""63,2"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""OPPORTUNITY SUB-INDEX"",""Personal Freedom and Choice"",""32"",""32. Personal Freedom and Choice"",""81,9"",""80,5"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""OPPORTUNITY SUB-INDEX"",""Tolerance Inclusion"",""33"",""33. Tolerance Inclusion"",""81,5"",""79,7"""
"DK,""Denmark"",""0"",""DK01"",""Hovedstaden"",""DK01 - Hovedstaden"",""DK01 - Hovedstaden"",""OPPORTUNITY SUB-INDEX"",""Advanced Education"",""34"",""34. Advanced Education"",""100"",""94"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""EU_SPI"",""EU SOCIAL PROGRESS INDEX"",""1"",""1. EU SOCIAL PROGRESS INDEX"",""79,4"",""81,7"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""BASIC SUB-INDEX"",""BASIC SUB-INDEX"",""10"",""10. BASIC SUB-INDEX"",""87,3"",""88,4"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""FOUNDATION SUB-INDEX"",""FOUNDATION SUB-INDEX"",""20"",""20. FOUNDATION SUB-INDEX"",""77,2"",""77,9"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""OPPORTUNITY SUB-INDEX"",""OPPORTUNITY SUB-INDEX"",""30"",""30. OPPORTUNITY SUB-INDEX"",""74,1"",""78,9"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""BASIC SUB-INDEX"",""Nutrition and Care"",""11"",""11. Nutrition and Care"",""82,3"",""86"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""BASIC SUB-INDEX"",""Water and Sanitation"",""12"",""12. Water and Sanitation"",""98,3"",""98,3"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""89,4"",""89,9"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""79,9"",""79,7"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""77,6"",""78,5"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""92,1"",""93,2"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""70,2"",""73,1"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""FOUNDATION SUB-INDEX"",""Environmental Quality"",""24"",""24. Environmental Quality"",""70"",""67,8"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""OPPORTUNITY SUB-INDEX"",""Personal Rights"",""31"",""31. Personal Rights"",""61,1"",""63,2"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""OPPORTUNITY SUB-INDEX"",""Personal Freedom and Choice"",""32"",""32. Personal Freedom and Choice"",""77,7"",""80,5"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""OPPORTUNITY SUB-INDEX"",""Tolerance Inclusion"",""33"",""33. Tolerance Inclusion"",""75,7"",""79,7"""
"DK,""Denmark"",""0"",""DK02"",""SjÃ¦lland"",""DK02 - SjÃ¦lland"",""DK02 - SjÃ¦lland"",""OPPORTUNITY SUB-INDEX"",""Advanced Education"",""34"",""34. Advanced Education"",""82,7"",""94"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""EU_SPI"",""EU SOCIAL PROGRESS INDEX"",""1"",""1. EU SOCIAL PROGRESS INDEX"",""81,5"",""81,7"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""BASIC SUB-INDEX"",""BASIC SUB-INDEX"",""10"",""10. BASIC SUB-INDEX"",""89,5"",""88,4"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""FOUNDATION SUB-INDEX"",""FOUNDATION SUB-INDEX"",""20"",""20. FOUNDATION SUB-INDEX"",""78,1"",""77,9"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""OPPORTUNITY SUB-INDEX"",""OPPORTUNITY SUB-INDEX"",""30"",""30. OPPORTUNITY SUB-INDEX"",""77,1"",""78,9"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""BASIC SUB-INDEX"",""Nutrition and Care"",""11"",""11. Nutrition and Care"",""85,8"",""86"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""BASIC SUB-INDEX"",""Water and Sanitation"",""12"",""12. Water and Sanitation"",""98,2"",""98,3"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""91,2"",""89,9"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""83"",""79,7"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""81"",""78,5"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""92,4"",""93,2"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""72,7"",""73,1"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""FOUNDATION SUB-INDEX"",""Environmental Quality"",""24"",""24. Environmental Quality"",""67,5"",""67,8"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""OPPORTUNITY SUB-INDEX"",""Personal Rights"",""31"",""31. Personal Rights"",""61"",""63,2"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""OPPORTUNITY SUB-INDEX"",""Personal Freedom and Choice"",""32"",""32. Personal Freedom and Choice"",""80,2"",""80,5"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""OPPORTUNITY SUB-INDEX"",""Tolerance Inclusion"",""33"",""33. Tolerance Inclusion"",""79,4"",""79,7"""
"DK,""Denmark"",""0"",""DK03"",""Syddanmark"",""DK03 - Syddanmark"",""DK03 - Syddanmark"",""OPPORTUNITY SUB-INDEX"",""Advanced Education"",""34"",""34. Advanced Education"",""89,2"",""94"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""EU_SPI"",""EU SOCIAL PROGRESS INDEX"",""1"",""1. EU SOCIAL PROGRESS INDEX"",""82,8"",""81,7"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""BASIC SUB-INDEX"",""BASIC SUB-INDEX"",""10"",""10. BASIC SUB-INDEX"",""89,9"",""88,4"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""FOUNDATION SUB-INDEX"",""FOUNDATION SUB-INDEX"",""20"",""20. FOUNDATION SUB-INDEX"",""79,1"",""77,9"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""OPPORTUNITY SUB-INDEX"",""OPPORTUNITY SUB-INDEX"",""30"",""30. OPPORTUNITY SUB-INDEX"",""79,7"",""78,9"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""BASIC SUB-INDEX"",""Nutrition and Care"",""11"",""11. Nutrition and Care"",""87,6"",""86"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""BASIC SUB-INDEX"",""Water and Sanitation"",""12"",""12. Water and Sanitation"",""98,8"",""98,3"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""91,8"",""89,9"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""81,9"",""79,7"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""80,8"",""78,5"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""93,4"",""93,2"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""74"",""73,1"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""FOUNDATION SUB-INDEX"",""Environmental Quality"",""24"",""24. Environmental Quality"",""69,4"",""67,8"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""OPPORTUNITY SUB-INDEX"",""Personal Rights"",""31"",""31. Personal Rights"",""61,1"",""63,2"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""OPPORTUNITY SUB-INDEX"",""Personal Freedom and Choice"",""32"",""32. Personal Freedom and Choice"",""81,5"",""80,5"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""OPPORTUNITY SUB-INDEX"",""Tolerance Inclusion"",""33"",""33. Tolerance Inclusion"",""80,8"",""79,7"""
"DK,""Denmark"",""0"",""DK04"",""Midtjylland"",""DK04 - Midtjylland"",""DK04 - Midtjylland"",""OPPORTUNITY SUB-INDEX"",""Advanced Education"",""34"",""34. Advanced Education"",""97,5"",""94"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""EU_SPI"",""EU SOCIAL PROGRESS INDEX"",""1"",""1. EU SOCIAL PROGRESS INDEX"",""81,9"",""81,7"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""BASIC SUB-INDEX"",""BASIC SUB-INDEX"",""10"",""10. BASIC SUB-INDEX"",""89"",""88,4"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""FOUNDATION SUB-INDEX"",""FOUNDATION SUB-INDEX"",""20"",""20. FOUNDATION SUB-INDEX"",""78,5"",""77,9"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""OPPORTUNITY SUB-INDEX"",""OPPORTUNITY SUB-INDEX"",""30"",""30. OPPORTUNITY SUB-INDEX"",""78,2"",""78,9"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""BASIC SUB-INDEX"",""Nutrition and Care"",""11"",""11. Nutrition and Care"",""84,6"",""86"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""BASIC SUB-INDEX"",""Water and Sanitation"",""12"",""12. Water and Sanitation"",""99,1"",""98,3"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""91,1"",""89,9"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""81,9"",""79,7"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""79,9"",""78,5"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""92,6"",""93,2"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""70,5"",""73,1"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""FOUNDATION SUB-INDEX"",""Environmental Quality"",""24"",""24. Environmental Quality"",""72,1"",""67,8"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""OPPORTUNITY SUB-INDEX"",""Personal Rights"",""31"",""31. Personal Rights"",""65,4"",""63,2"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""OPPORTUNITY SUB-INDEX"",""Personal Freedom and Choice"",""32"",""32. Personal Freedom and Choice"",""78,2"",""80,5"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""OPPORTUNITY SUB-INDEX"",""Tolerance Inclusion"",""33"",""33. Tolerance Inclusion"",""77,8"",""79,7"""
"DK,""Denmark"",""0"",""DK05"",""Nordjylland"",""DK05 - Nordjylland"",""DK05 - Nordjylland"",""OPPORTUNITY SUB-INDEX"",""Advanced Education"",""34"",""34. Advanced Education"",""92,7"",""94"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""EU_SPI"",""EU SOCIAL PROGRESS INDEX"",""1"",""1. EU SOCIAL PROGRESS INDEX"",""71,3"",""71,3"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""BASIC SUB-INDEX"",""BASIC SUB-INDEX"",""10"",""10. BASIC SUB-INDEX"",""79,5"",""79,5"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""FOUNDATION SUB-INDEX"",""FOUNDATION SUB-INDEX"",""20"",""20. FOUNDATION SUB-INDEX"",""73,7"",""73,7"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""OPPORTUNITY SUB-INDEX"",""OPPORTUNITY SUB-INDEX"",""30"",""30. OPPORTUNITY SUB-INDEX"",""61,5"",""61,5"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""BASIC SUB-INDEX"",""Nutrition and Care"",""11"",""11. Nutrition and Care"",""65,5"",""65,5"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""BASIC SUB-INDEX"",""Water and Sanitation"",""12"",""12. Water and Sanitation"",""93"",""93"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""BASIC SUB-INDEX"",""Shelter"",""13"",""13. Shelter"",""87,3"",""87,3"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""BASIC SUB-INDEX"",""Personal Security"",""14"",""14. Personal Security"",""73,5"",""73,5"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""FOUNDATION SUB-INDEX"",""Basic Knowledge"",""21"",""21. Basic Knowledge"",""81,7"",""81,7"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""FOUNDATION SUB-INDEX"",""ICT Access"",""22"",""22. ICT Access"",""82,8"",""82,8"""
"EE,""Estonia"",""0"",""EE"",""Eesti"",""EE - Eesti"",""EE - Eesti"",""FOUNDATION SUB-INDEX"",""Health and Wellness"",""23"",""23. Health and Wellness"",""55,3"",""55,3"""
